11-Dec-16,17:13:39.320 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.320 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324074819
11-Dec-16,17:13:39.321 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 17:13:39
11-Dec-16,17:13:39.321 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 17:33:39
11-Dec-16,17:13:39.321 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.321 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.321 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-16,17:13:39.322 7        3e92 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-16,17:13:39.322 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.322 7        3e92 ent_dependency::depend_children, Getting children of 2
11-Dec-16,17:13:39.323 7        3e92 ent_dependency::depend_children, Tasks found: 1
11-Dec-16,17:13:39.323 7        3e92 ent_dependency::depend_children, Getting children of 1
11-Dec-16,17:13:39.323 7        3e92 ent_dependency::depend_children, Tasks found: 1
11-Dec-16,17:13:39.324 7        3e92 ent_dependency::depend_children, Getting children of 4
11-Dec-16,17:13:39.324 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.324 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-16,17:13:39.325 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.325 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.325 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 17:13:39
11-Dec-16,17:13:39.325 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.325 7        3e92 atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-16 17:13:39
11-Dec-16,17:13:39.326 7        3e92 atm_tasks::insertTaskToSchedule, Removing task 1
11-Dec-16,17:13:39.326 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-16,17:13:39.326 7        3e92 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-16,17:13:39.327 7        3e92 ent_dependency::depend_parents, Tasks found: 1
11-Dec-16,17:13:39.327 7        3e92 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-16,17:13:39.327 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.328 7        3e92 ent_dependency::depend_children, Getting children of 1
11-Dec-16,17:13:39.328 7        3e92 ent_dependency::depend_children, Tasks found: 1
11-Dec-16,17:13:39.328 7        3e92 ent_dependency::depend_children, Getting children of 4
11-Dec-16,17:13:39.329 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.329 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-16,17:13:39.330 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = 0
11-Dec-16,17:13:39.330 7        3e92 atm_tasks::insertTaskToSchedule, Task 2 skipped
11-Dec-16,17:13:39.330 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.330 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.330 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.331 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.331 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076619
11-Dec-16,17:13:39.331 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 17:13:39
11-Dec-16,17:13:39.331 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 18:03:39
11-Dec-16,17:13:39.331 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 18:03:39
11-Dec-16,17:13:39.332 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 18:03:39
11-Dec-16,17:13:39.332 7        3e92 atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-16 18:03:39
11-Dec-16,17:13:39.332 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.332 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.333 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.333 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076619
11-Dec-16,17:13:39.333 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 17:13:39
11-Dec-16,17:13:39.333 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 18:03:39
11-Dec-16,17:13:39.334 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.334 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076619
11-Dec-16,17:13:39.334 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.334 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077819
11-Dec-16,17:13:39.335 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 18:03:39
11-Dec-16,17:13:39.335 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 18:23:39
11-Dec-16,17:13:39.335 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.335 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.335 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 18:03:39
11-Dec-16,17:13:39.336 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.336 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.336 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.336 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324076619
11-Dec-16,17:13:39.336 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 17:13:39
11-Dec-16,17:13:39.337 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 18:03:39
11-Dec-16,17:13:39.337 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.337 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324076619
11-Dec-16,17:13:39.337 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.337 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077819
11-Dec-16,17:13:39.338 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 18:03:39
11-Dec-16,17:13:39.338 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 18:23:39
11-Dec-16,17:13:39.338 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.338 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.338 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 18:03:39
11-Dec-16,17:13:39.339 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-16,17:13:39.339 7        3e92 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-16,17:13:39.339 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.340 7        3e92 ent_dependency::depend_children, Getting children of 3
11-Dec-16,17:13:39.340 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.341 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-16,17:13:39.341 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.341 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.341 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 17:13:39
11-Dec-16,17:13:39.342 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.342 7        3e92 atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-16 17:13:39
11-Dec-16,17:13:39.342 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.342 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.343 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.343 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.343 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 17:13:39
11-Dec-16,17:13:39.343 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 18:13:39
11-Dec-16,17:13:39.343 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.344 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.344 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.344 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080219
11-Dec-16,17:13:39.344 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 18:13:39
11-Dec-16,17:13:39.344 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 19:03:39
11-Dec-16,17:13:39.345 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.345 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080219
11-Dec-16,17:13:39.345 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.345 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324081419
11-Dec-16,17:13:39.345 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 19:03:39
11-Dec-16,17:13:39.346 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 19:23:39
11-Dec-16,17:13:39.346 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.346 7        3e92 atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.346 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 18:13:39
11-Dec-16,17:13:39.346 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 19:03:39
11-Dec-16,17:13:39.347 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-16,17:13:39.347 7        3e92 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-16,17:13:39.347 7        3e92 ent_dependency::depend_parents, Tasks found: 1
11-Dec-16,17:13:39.348 7        3e92 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-16,17:13:39.348 7        3e92 ent_dependency::depend_parents, Tasks found: 1
11-Dec-16,17:13:39.348 7        3e92 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-16,17:13:39.349 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.349 7        3e92 ent_dependency::depend_children, Getting children of 4
11-Dec-16,17:13:39.349 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.350 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 1
11-Dec-16,17:13:39.350 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = 2
11-Dec-16,17:13:39.350 7        3e92 atm_tasks::insertTaskToSchedule, Task 3 skipped
11-Dec-16,17:13:39.350 7        3e92 atm_tasks::insertTaskToSchedule, Task 2 skipped
11-Dec-16,17:13:39.351 7        3e92 atm_tasks::insertTaskToSchedule, Task 1 skipped
11-Dec-16,17:13:39.351 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.351 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.351 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.351 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.352 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.352 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 17:13:39
11-Dec-16,17:13:39.352 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 18:13:39
11-Dec-16,17:13:39.352 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.352 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080219
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 18:13:39
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 19:03:39
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.353 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080219
11-Dec-16,17:13:39.354 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.354 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324081419
11-Dec-16,17:13:39.354 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 19:03:39
11-Dec-16,17:13:39.354 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 19:23:39
11-Dec-16,17:13:39.354 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 19:23:39
11-Dec-16,17:13:39.355 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 19:23:39
11-Dec-16,17:13:39.355 7        3e92 atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-16 19:23:39
11-Dec-16,17:13:39.355 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.355 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.356 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.356 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324077219
11-Dec-16,17:13:39.356 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 17:13:39
11-Dec-16,17:13:39.356 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 18:13:39
11-Dec-16,17:13:39.356 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.357 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324077219
11-Dec-16,17:13:39.357 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.357 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324080219
11-Dec-16,17:13:39.357 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 18:13:39
11-Dec-16,17:13:39.357 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 19:03:39
11-Dec-16,17:13:39.358 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.358 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324080219
11-Dec-16,17:13:39.358 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.358 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324081419
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 19:03:39
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 19:23:39
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324081419
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-16,17:13:39.359 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324083819
11-Dec-16,17:13:39.360 7        3e92 atm_tasks::calculateActualTimes, Task 4 start time: 19:23:39
11-Dec-16,17:13:39.360 7        3e92 atm_tasks::calculateActualTimes, Task 4 end time: 20:03:39
11-Dec-16,17:13:39.360 7        3e92 atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-16,17:13:39.360 7        3e92 atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-16 17:13:39
11-Dec-16,17:13:39.360 7        3e92 atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-16 18:13:39
11-Dec-16,17:13:39.361 7        3e92 atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-16 19:03:39
11-Dec-16,17:13:39.361 7        3e92 atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-16 19:23:39
11-Dec-16,17:13:39.361 7        3e92 atm_tasks::insertTaskToSchedule, Inserting task 5
11-Dec-16,17:13:39.361 7        3e92 ent_dependency::depend_parents, Getting tasks that task 5 depends on.
11-Dec-16,17:13:39.362 7        3e92 ent_dependency::depend_parents, Tasks found: 0
11-Dec-16,17:13:39.362 7        3e92 ent_dependency::depend_children, Getting children of 5
11-Dec-16,17:13:39.363 7        3e92 ent_dependency::depend_children, Tasks found: 2
11-Dec-16,17:13:39.363 7        3e92 ent_dependency::depend_children, Getting children of 7
11-Dec-16,17:13:39.363 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.364 7        3e92 ent_dependency::depend_children, Getting children of 8
11-Dec-16,17:13:39.364 7        3e92 ent_dependency::depend_children, Tasks found: 0
11-Dec-16,17:13:39.364 7        3e92 atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-16,17:13:39.365 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.365 7        3e92 atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-16,17:13:39.365 7        3e92 atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-16 17:13:39
11-Dec-16,17:13:39.365 7        3e92 atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-16 17:13:39
11-Dec-16,17:13:39.365 7        3e92 atm_tasks::insertTaskToSchedule, Task 5 added at time position 2011-12-16 17:13:39
11-Dec-16,17:13:39.366 7        3e92 atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-16,17:13:39.366 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324073619
11-Dec-16,17:13:39.366 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.366 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324074819
11-Dec-16,17:13:39.366 7        3e92 atm_tasks::calculateActualTimes, Task 5 start time: 17:13:39
11-Dec-16,17:13:39.367 7        3e92 atm_tasks::calculateActualTimes, Task 5 end time: 17:33:39
11-Dec-16,17:13:39.367 7        3e92 atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-16,17:13:39.367 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324074819
11-Dec-16,17:13:39.367 7        3e92 atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-16,17:13:39.367 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324078419
11-Dec-16,17:13:39.368 7        3e92 atm_tasks::calculateActualTimes, Task 3 start time: 17:33:39
11-Dec-16,17:13:39.368 7        3e92 atm_tasks::calculateActualTimes, Task 3 end time: 18:33:39
11-Dec-16,17:13:39.368 7        3e92 atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-16,17:13:39.368 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324078419
11-Dec-16,17:13:39.368 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-16,17:13:39.369 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324081419
11-Dec-16,17:13:39.369 7        3e92 atm_tasks::calculateActualTimes, Task 2 start time: 18:33:39
11-Dec-16,17:13:39.369 7        3e92 atm_tasks::calculateActualTimes, Task 2 end time: 19:23:39
11-Dec-16,17:13:39.369 7        3e92 atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-16,17:13:39.369 7        3e92 atm_tasks::calculateActualTimes, Old starttime = 1324081419
11-Dec-16,17:13:39.370 7        3e92 atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-16,17:13:39.370 7        3e92 atm_tasks::calculateActualTimes, New starttime = 1324082619
11-Dec-16,17:13:39.370 7        3e92 atm_tasks::calculateActualTimes, Task 1 start time: 19:23:39
11-Dec-16,17:13:39.370 7        3e92 atm_tasks::calculateActualTimes, Task 1 end time: 19:43:39
